,year,nr_obwodu,majchrowski,po,pis,gibala,lesniak,berkowicz,inni,max_voters,votes,obwod06,majchrowski_proc,po_proc,pis_proc,gibala_proc,lesniak_proc,berkowicz_proc,inni_proc
183,2010,184,229,208,148,0,0,0,14,1404,599,180,0.3823038397328882,0.34724540901502504,0.24707846410684475,0.0,0.0,0.0,0.02337228714524207
184,2010,185,242,421,159,0,0,0,43,1727,865,181,0.27976878612716766,0.4867052023121387,0.1838150289017341,0.0,0.0,0.0,0.04971098265895954
185,2010,186,196,159,97,0,0,0,14,1138,466,182,0.4206008583690987,0.34120171673819744,0.20815450643776823,0.0,0.0,0.0,0.030042918454935622
186,2010,187,288,329,162,0,0,0,27,1492,806,183,0.3573200992555831,0.40818858560794047,0.20099255583126552,0.0,0.0,0.0,0.033498759305210915
187,2010,188,331,290,96,0,0,0,39,1647,756,184,0.43783068783068785,0.3835978835978836,0.12698412698412698,0.0,0.0,0.0,0.051587301587301584
188,2010,189,325,331,220,0,0,0,22,1777,898,185,0.3619153674832962,0.3685968819599109,0.24498886414253898,0.0,0.0,0.0,0.024498886414253896
189,2010,190,203,162,94,0,0,0,23,1106,482,186,0.4211618257261411,0.3360995850622407,0.1950207468879668,0.0,0.0,0.0,0.04771784232365145
190,2010,191,189,136,69,0,0,0,13,1302,407,187,0.4643734643734644,0.33415233415233414,0.16953316953316952,0.0,0.0,0.0,0.03194103194103194
191,2010,192,307,284,176,0,0,0,43,1840,810,188,0.3790123456790123,0.3506172839506173,0.21728395061728395,0.0,0.0,0.0,0.05308641975308642
192,2010,193,434,299,203,0,0,0,21,2253,957,189,0.4535005224660397,0.3124346917450366,0.21212121212121213,0.0,0.0,0.0,0.0219435736677116
193,2010,194,313,225,168,0,0,0,17,1459,723,190,0.43291839557399725,0.3112033195020747,0.23236514522821577,0.0,0.0,0.0,0.02351313969571231
194,2010,195,289,252,236,0,0,0,17,1614,794,191,0.36397984886649876,0.31738035264483627,0.2972292191435768,0.0,0.0,0.0,0.021410579345088162
195,2010,196,359,241,209,0,0,0,13,1521,822,192,0.4367396593673966,0.29318734793187345,0.2542579075425791,0.0,0.0,0.0,0.015815085158150853
196,2010,197,205,162,137,0,0,0,14,1074,518,193,0.39575289575289574,0.3127413127413127,0.2644787644787645,0.0,0.0,0.0,0.02702702702702703
197,2010,198,273,221,140,0,0,0,21,1221,655,194,0.416793893129771,0.3374045801526718,0.21374045801526717,0.0,0.0,0.0,0.03206106870229008
198,2010,199,235,242,110,0,0,0,26,1378,613,195,0.3833605220228385,0.39477977161500816,0.17944535073409462,0.0,0.0,0.0,0.04241435562805873
199,2010,200,229,184,74,0,0,0,9,1145,496,196,0.46169354838709675,0.3709677419354839,0.14919354838709678,0.0,0.0,0.0,0.018145161290322582
200,2010,201,176,286,71,0,0,0,16,1212,549,197,0.3205828779599271,0.5209471766848816,0.12932604735883424,0.0,0.0,0.0,0.029143897996357013
201,2010,202,239,163,129,0,0,0,16,1436,547,197,0.4369287020109689,0.2979890310786106,0.23583180987202926,0.0,0.0,0.0,0.029250457038391225
202,2010,203,105,102,53,0,0,0,10,733,270,198,0.3888888888888889,0.37777777777777777,0.1962962962962963,0.0,0.0,0.0,0.037037037037037035
203,2010,204,527,298,285,0,0,0,38,2388,1148,199,0.45905923344947736,0.259581881533101,0.24825783972125434,0.0,0.0,0.0,0.033101045296167246
204,2010,205,277,183,158,0,0,0,15,1356,633,200,0.43759873617693523,0.2890995260663507,0.24960505529225907,0.0,0.0,0.0,0.023696682464454975
205,2010,206,216,166,110,0,0,0,21,1151,513,201,0.42105263157894735,0.3235867446393762,0.21442495126705652,0.0,0.0,0.0,0.04093567251461988
206,2010,207,330,220,173,0,0,0,19,1768,742,202,0.444743935309973,0.29649595687331537,0.23315363881401618,0.0,0.0,0.0,0.025606469002695417
207,2010,208,108,66,52,0,0,0,6,581,232,203,0.46551724137931033,0.28448275862068967,0.22413793103448276,0.0,0.0,0.0,0.02586206896551724
208,2010,209,73,70,58,0,0,0,4,657,205,204,0.35609756097560974,0.34146341463414637,0.28292682926829266,0.0,0.0,0.0,0.01951219512195122
209,2010,210,121,115,51,0,0,0,22,758,309,205,0.39158576051779936,0.37216828478964403,0.1650485436893204,0.0,0.0,0.0,0.07119741100323625
210,2010,211,72,40,55,0,0,0,7,583,174,206,0.41379310344827586,0.22988505747126436,0.3160919540229885,0.0,0.0,0.0,0.040229885057471264
211,2010,212,134,126,131,0,0,0,24,1217,415,207,0.3228915662650602,0.3036144578313253,0.3156626506024096,0.0,0.0,0.0,0.05783132530120482
212,2010,213,138,114,98,0,0,0,18,1113,368,207,0.375,0.30978260869565216,0.266304347826087,0.0,0.0,0.0,0.04891304347826087
213,2010,214,250,245,166,0,0,0,42,1642,703,208,0.35561877667140823,0.3485064011379801,0.2361308677098151,0.0,0.0,0.0,0.059743954480796585
214,2010,215,353,308,148,0,0,0,29,1903,838,209,0.4212410501193317,0.36754176610978523,0.1766109785202864,0.0,0.0,0.0,0.034606205250596656
215,2010,216,421,326,201,0,0,0,25,1693,973,210,0.43268242548818087,0.33504624871531347,0.2065775950668037,0.0,0.0,0.0,0.025693730729701953
216,2010,217,201,200,85,0,0,0,19,1319,505,210,0.39801980198019804,0.39603960396039606,0.16831683168316833,0.0,0.0,0.0,0.03762376237623762
217,2010,218,252,240,123,0,0,0,16,1249,631,211,0.3993660855784469,0.3803486529318542,0.1949286846275753,0.0,0.0,0.0,0.025356576862123614
218,2010,219,299,441,203,0,0,0,30,1997,973,212,0.30729701952723537,0.45323741007194246,0.20863309352517986,0.0,0.0,0.0,0.030832476875642344
219,2010,220,309,276,160,0,0,0,33,2059,778,213,0.397172236503856,0.35475578406169667,0.20565552699228792,0.0,0.0,0.0,0.042416452442159386
220,2010,221,411,260,202,0,0,0,31,2038,904,214,0.45464601769911506,0.28761061946902655,0.2234513274336283,0.0,0.0,0.0,0.034292035398230086
221,2010,222,123,74,90,0,0,0,6,691,293,215,0.4197952218430034,0.2525597269624573,0.30716723549488056,0.0,0.0,0.0,0.020477815699658702
222,2010,223,360,218,205,0,0,0,25,1680,808,216,0.44554455445544555,0.2698019801980198,0.2537128712871287,0.0,0.0,0.0,0.03094059405940594
223,2010,224,227,250,117,0,0,0,24,1465,618,217,0.3673139158576052,0.4045307443365696,0.18932038834951456,0.0,0.0,0.0,0.038834951456310676
224,2010,225,149,160,193,0,0,0,19,1185,521,218,0.28598848368522073,0.30710172744721687,0.3704414587332054,0.0,0.0,0.0,0.036468330134357005
225,2010,226,205,128,96,0,0,0,17,1227,446,219,0.45964125560538116,0.28699551569506726,0.21524663677130046,0.0,0.0,0.0,0.03811659192825112
226,2010,227,200,218,150,0,0,0,35,1378,603,220,0.33167495854063017,0.3615257048092869,0.24875621890547264,0.0,0.0,0.0,0.05804311774461028
227,2010,228,307,228,111,0,0,0,28,1461,674,221,0.45548961424332346,0.33827893175074186,0.16468842729970326,0.0,0.0,0.0,0.04154302670623145
228,2010,229,135,122,77,0,0,0,7,829,341,222,0.39589442815249265,0.35777126099706746,0.22580645161290322,0.0,0.0,0.0,0.020527859237536656
229,2010,230,328,163,138,0,0,0,11,1739,640,223,0.5125,0.2546875,0.215625,0.0,0.0,0.0,0.0171875
230,2010,231,274,134,76,0,0,0,15,1305,499,224,0.5490981963927856,0.2685370741482966,0.1523046092184369,0.0,0.0,0.0,0.03006012024048096
231,2010,232,222,116,74,0,0,0,17,1045,429,225,0.5174825174825175,0.2703962703962704,0.17249417249417248,0.0,0.0,0.0,0.039627039627039624
232,2010,233,372,212,179,0,0,0,17,2006,780,226,0.47692307692307695,0.2717948717948718,0.22948717948717948,0.0,0.0,0.0,0.021794871794871794
233,2010,234,168,86,79,0,0,0,5,1053,338,227,0.4970414201183432,0.25443786982248523,0.23372781065088757,0.0,0.0,0.0,0.014792899408284023
234,2010,235,340,216,214,0,0,0,19,2069,789,228,0.4309252217997465,0.2737642585551331,0.27122940430925224,0.0,0.0,0.0,0.024081115335868188
235,2010,236,264,218,130,0,0,0,14,1535,626,229,0.4217252396166134,0.34824281150159747,0.20766773162939298,0.0,0.0,0.0,0.022364217252396165
236,2010,237,172,182,70,0,0,0,14,1054,438,230,0.3926940639269406,0.4155251141552511,0.1598173515981735,0.0,0.0,0.0,0.0319634703196347
237,2010,238,204,191,88,0,0,0,14,1112,497,230,0.4104627766599598,0.3843058350100604,0.17706237424547283,0.0,0.0,0.0,0.028169014084507043
238,2010,239,386,260,137,0,0,0,38,1933,821,231,0.4701583434835566,0.3166869671132765,0.1668696711327649,0.0,0.0,0.0,0.04628501827040195
239,2010,240,297,169,114,0,0,0,24,1628,604,232,0.4917218543046358,0.27980132450331124,0.18874172185430463,0.0,0.0,0.0,0.039735099337748346
240,2010,241,170,228,60,0,0,0,25,1034,483,233,0.35196687370600416,0.4720496894409938,0.12422360248447205,0.0,0.0,0.0,0.051759834368530024
241,2010,242,480,285,176,0,0,0,29,2222,970,234,0.4948453608247423,0.29381443298969073,0.18144329896907216,0.0,0.0,0.0,0.029896907216494847
242,2010,243,339,287,200,0,0,0,16,2081,842,235,0.4026128266033254,0.34085510688836107,0.2375296912114014,0.0,0.0,0.0,0.019002375296912115
243,2010,244,377,232,152,0,0,0,17,2153,778,236,0.4845758354755784,0.2982005141388175,0.1953727506426735,0.0,0.0,0.0,0.021850899742930592
244,2010,245,348,207,167,0,0,0,35,1806,757,237,0.45970937912813736,0.27344782034346105,0.22060766182298547,0.0,0.0,0.0,0.046235138705416116
245,2010,246,300,176,101,0,0,0,16,1435,593,238,0.5059021922428331,0.29679595278246207,0.1703204047217538,0.0,0.0,0.0,0.026981450252951095
246,2010,247,359,161,154,0,0,0,24,1727,698,239,0.5143266475644699,0.23065902578796563,0.22063037249283668,0.0,0.0,0.0,0.034383954154727794
247,2010,248,450,286,189,0,0,0,25,2266,950,240,0.47368421052631576,0.30105263157894735,0.19894736842105262,0.0,0.0,0.0,0.02631578947368421
248,2010,249,221,313,113,0,0,0,21,1959,668,241,0.33083832335329344,0.468562874251497,0.1691616766467066,0.0,0.0,0.0,0.03143712574850299
249,2010,250,303,242,170,0,0,0,27,1756,742,242,0.408355795148248,0.3261455525606469,0.22911051212938005,0.0,0.0,0.0,0.03638814016172507
250,2010,251,213,225,162,0,0,0,41,1430,641,243,0.33229329173166927,0.35101404056162244,0.25273010920436817,0.0,0.0,0.0,0.06396255850234009
251,2010,252,229,292,156,0,0,0,31,1471,708,244,0.3234463276836158,0.4124293785310734,0.22033898305084745,0.0,0.0,0.0,0.043785310734463276
252,2010,253,213,216,131,0,0,0,18,1276,578,245,0.3685121107266436,0.3737024221453287,0.22664359861591696,0.0,0.0,0.0,0.031141868512110725
253,2010,254,217,218,109,0,0,0,17,1450,561,246,0.3868092691622103,0.38859180035650626,0.19429590017825313,0.0,0.0,0.0,0.030303030303030304
254,2010,255,339,192,133,0,0,0,25,1527,689,247,0.49201741654571846,0.27866473149492016,0.193033381712627,0.0,0.0,0.0,0.036284470246734396
255,2010,256,183,134,107,0,0,0,21,1171,445,253,0.41123595505617977,0.30112359550561796,0.24044943820224718,0.0,0.0,0.0,0.04719101123595506
256,2010,257,296,265,216,0,0,0,33,1992,810,248,0.3654320987654321,0.3271604938271605,0.26666666666666666,0.0,0.0,0.0,0.040740740740740744
257,2010,258,192,177,97,0,0,0,18,1102,484,249,0.39669421487603307,0.365702479338843,0.20041322314049587,0.0,0.0,0.0,0.0371900826446281
258,2010,259,157,155,96,0,0,0,23,1043,431,250,0.3642691415313225,0.35962877030162416,0.22273781902552203,0.0,0.0,0.0,0.05336426914153132
259,2010,260,159,142,93,0,0,0,14,990,408,251,0.3897058823529412,0.3480392156862745,0.22794117647058823,0.0,0.0,0.0,0.03431372549019608
260,2010,261,356,245,168,0,0,0,39,1916,808,252,0.4405940594059406,0.3032178217821782,0.2079207920792079,0.0,0.0,0.0,0.04826732673267327
261,2010,262,218,157,87,0,0,0,12,1019,474,254,0.459915611814346,0.33122362869198313,0.18354430379746836,0.0,0.0,0.0,0.02531645569620253
262,2010,263,265,172,103,0,0,0,12,1179,552,255,0.48007246376811596,0.3115942028985507,0.18659420289855072,0.0,0.0,0.0,0.021739130434782608
263,2010,264,209,98,76,0,0,0,8,1027,391,256,0.5345268542199488,0.2506393861892583,0.19437340153452684,0.0,0.0,0.0,0.020460358056265986
264,2010,265,362,277,212,0,0,0,15,2094,866,257,0.418013856812933,0.31986143187066973,0.24480369515011546,0.0,0.0,0.0,0.017321016166281754
265,2010,266,326,186,142,0,0,0,15,1728,669,258,0.4872944693572496,0.27802690582959644,0.21225710014947682,0.0,0.0,0.0,0.02242152466367713
266,2010,267,232,145,108,0,0,0,16,1182,501,258,0.4630738522954092,0.2894211576846307,0.2155688622754491,0.0,0.0,0.0,0.031936127744510975
267,2010,268,243,150,143,0,0,0,17,1719,553,260,0.4394213381555154,0.27124773960216997,0.2585895117540687,0.0,0.0,0.0,0.03074141048824593
268,2010,269,203,142,103,0,0,0,12,1066,460,261,0.44130434782608696,0.30869565217391304,0.22391304347826088,0.0,0.0,0.0,0.02608695652173913
269,2010,270,240,164,142,0,0,0,28,1258,574,262,0.4181184668989547,0.2857142857142857,0.24738675958188153,0.0,0.0,0.0,0.04878048780487805
270,2010,271,237,154,110,0,0,0,12,1300,513,263,0.4619883040935672,0.3001949317738791,0.21442495126705652,0.0,0.0,0.0,0.023391812865497075
271,2010,272,148,137,123,0,0,0,10,896,418,264,0.35406698564593303,0.3277511961722488,0.2942583732057416,0.0,0.0,0.0,0.023923444976076555
272,2010,273,301,246,176,0,0,0,39,2058,762,265,0.39501312335958005,0.3228346456692913,0.23097112860892388,0.0,0.0,0.0,0.051181102362204724
273,2010,274,280,310,130,0,0,0,21,1755,741,266,0.37786774628879893,0.4183535762483131,0.17543859649122806,0.0,0.0,0.0,0.02834008097165992
274,2010,275,217,243,165,0,0,0,27,1374,652,267,0.3328220858895706,0.3726993865030675,0.25306748466257667,0.0,0.0,0.0,0.04141104294478527
275,2010,276,105,109,71,0,0,0,8,623,293,268,0.3583617747440273,0.3720136518771331,0.24232081911262798,0.0,0.0,0.0,0.027303754266211604
276,2010,277,47,40,39,0,0,0,7,293,133,269,0.3533834586466165,0.3007518796992481,0.2932330827067669,0.0,0.0,0.0,0.05263157894736842
277,2010,278,409,325,211,0,0,0,39,1923,984,270,0.41565040650406504,0.33028455284552843,0.21443089430894308,0.0,0.0,0.0,0.039634146341463415
278,2010,279,273,148,127,0,0,0,10,1511,558,271,0.489247311827957,0.26523297491039427,0.22759856630824374,0.0,0.0,0.0,0.017921146953405017
279,2010,280,326,163,147,0,0,0,14,1744,650,272,0.5015384615384615,0.25076923076923074,0.22615384615384615,0.0,0.0,0.0,0.021538461538461538
280,2010,281,210,135,118,0,0,0,15,1400,478,273,0.4393305439330544,0.2824267782426778,0.24686192468619247,0.0,0.0,0.0,0.03138075313807531
281,2010,282,177,108,95,0,0,0,12,1442,392,274,0.45153061224489793,0.2755102040816326,0.2423469387755102,0.0,0.0,0.0,0.030612244897959183
282,2010,283,261,167,121,0,0,0,12,1436,561,275,0.46524064171123,0.2976827094474153,0.21568627450980393,0.0,0.0,0.0,0.0213903743315508
283,2010,284,405,228,193,0,0,0,23,1933,849,276,0.47703180212014135,0.26855123674911663,0.22732626619552415,0.0,0.0,0.0,0.027090694935217905
284,2010,285,218,172,126,0,0,0,10,1289,526,277,0.4144486692015209,0.3269961977186312,0.23954372623574144,0.0,0.0,0.0,0.019011406844106463
285,2010,286,385,363,168,0,0,0,30,2199,946,278,0.4069767441860465,0.38372093023255816,0.17758985200845667,0.0,0.0,0.0,0.03171247357293869
286,2010,287,236,251,82,0,0,0,26,1520,595,279,0.39663865546218485,0.4218487394957983,0.13781512605042018,0.0,0.0,0.0,0.043697478991596636
287,2010,288,271,215,149,0,0,0,29,1435,664,280,0.40813253012048195,0.32379518072289154,0.22439759036144577,0.0,0.0,0.0,0.043674698795180725
288,2010,289,406,258,118,0,0,0,23,1792,805,281,0.5043478260869565,0.3204968944099379,0.14658385093167703,0.0,0.0,0.0,0.02857142857142857
289,2010,290,244,117,66,0,0,0,18,910,445,282,0.5483146067415731,0.26292134831460673,0.14831460674157304,0.0,0.0,0.0,0.04044943820224719
290,2010,291,254,157,84,0,0,0,20,1216,515,283,0.49320388349514566,0.3048543689320388,0.16310679611650486,0.0,0.0,0.0,0.038834951456310676
291,2010,292,154,146,110,0,0,0,17,1106,427,284,0.36065573770491804,0.34192037470725994,0.2576112412177986,0.0,0.0,0.0,0.03981264637002342
292,2010,293,106,120,97,0,0,0,4,1069,327,285,0.3241590214067278,0.3669724770642202,0.2966360856269113,0.0,0.0,0.0,0.012232415902140673
293,2010,294,150,136,84,0,0,0,12,945,382,286,0.39267015706806285,0.35602094240837695,0.2198952879581152,0.0,0.0,0.0,0.031413612565445025
294,2010,295,245,159,103,0,0,0,7,1161,514,287,0.4766536964980545,0.3093385214007782,0.20038910505836577,0.0,0.0,0.0,0.013618677042801557
295,2010,296,117,69,58,0,0,0,7,671,251,288,0.46613545816733065,0.2749003984063745,0.23107569721115537,0.0,0.0,0.0,0.027888446215139442
296,2010,297,120,108,102,0,0,0,8,885,338,289,0.35502958579881655,0.31952662721893493,0.30177514792899407,0.0,0.0,0.0,0.023668639053254437
297,2010,298,162,134,110,0,0,0,4,971,410,290,0.3951219512195122,0.32682926829268294,0.2682926829268293,0.0,0.0,0.0,0.00975609756097561
298,2010,299,96,64,72,0,0,0,14,506,246,291,0.3902439024390244,0.2601626016260163,0.2926829268292683,0.0,0.0,0.0,0.056910569105691054
299,2010,300,60,45,25,0,0,0,10,460,140,292,0.42857142857142855,0.32142857142857145,0.17857142857142858,0.0,0.0,0.0,0.07142857142857142
300,2010,301,218,157,82,0,0,0,23,1230,480,293,0.45416666666666666,0.32708333333333334,0.17083333333333334,0.0,0.0,0.0,0.04791666666666667
301,2010,302,148,84,68,0,0,0,13,824,313,294,0.4728434504792332,0.268370607028754,0.21725239616613418,0.0,0.0,0.0,0.04153354632587859
302,2010,303,178,180,91,0,0,0,5,1102,454,295,0.3920704845814978,0.3964757709251101,0.20044052863436124,0.0,0.0,0.0,0.011013215859030838
303,2010,304,188,182,100,0,0,0,23,1367,493,296,0.3813387423935091,0.3691683569979716,0.2028397565922921,0.0,0.0,0.0,0.04665314401622718
304,2010,305,72,44,48,0,0,0,7,534,171,297,0.42105263157894735,0.2573099415204678,0.2807017543859649,0.0,0.0,0.0,0.04093567251461988
305,2010,306,259,193,125,0,0,0,17,1441,594,298,0.43602693602693604,0.32491582491582494,0.21043771043771045,0.0,0.0,0.0,0.02861952861952862
306,2010,307,218,139,133,0,0,0,14,1457,504,299,0.43253968253968256,0.2757936507936508,0.2638888888888889,0.0,0.0,0.0,0.027777777777777776
307,2010,308,133,89,60,0,0,0,8,658,290,300,0.4586206896551724,0.30689655172413793,0.20689655172413793,0.0,0.0,0.0,0.027586206896551724
308,2010,309,155,165,117,0,0,0,12,1225,449,301,0.34521158129175944,0.3674832962138085,0.26057906458797325,0.0,0.0,0.0,0.026726057906458798
309,2010,310,166,173,75,0,0,0,9,1164,423,301,0.39243498817966904,0.408983451536643,0.1773049645390071,0.0,0.0,0.0,0.02127659574468085
310,2010,311,176,227,81,0,0,0,12,1087,496,302,0.3548387096774194,0.4576612903225806,0.16330645161290322,0.0,0.0,0.0,0.024193548387096774
311,2010,312,391,246,107,0,0,0,22,2116,766,303,0.5104438642297651,0.32114882506527415,0.13968668407310705,0.0,0.0,0.0,0.028720626631853787
312,2010,313,367,295,238,0,0,0,32,1946,932,304,0.3937768240343348,0.3165236051502146,0.2553648068669528,0.0,0.0,0.0,0.034334763948497854
313,2010,314,453,329,164,0,0,0,22,2320,968,305,0.46797520661157027,0.33987603305785125,0.16942148760330578,0.0,0.0,0.0,0.022727272727272728
314,2010,315,440,344,216,0,0,0,31,2103,1031,306,0.4267701260911736,0.33365664403491757,0.20950533462657614,0.0,0.0,0.0,0.030067895247332686
315,2010,316,198,195,78,0,0,0,8,1110,479,310,0.4133611691022965,0.407098121085595,0.162839248434238,0.0,0.0,0.0,0.016701461377870562
316,2010,317,234,216,135,0,0,0,7,1314,592,309,0.3952702702702703,0.36486486486486486,0.22804054054054054,0.0,0.0,0.0,0.011824324324324325
317,2010,318,268,184,139,0,0,0,17,1269,608,308,0.4407894736842105,0.3026315789473684,0.22861842105263158,0.0,0.0,0.0,0.027960526315789474
318,2010,319,195,144,104,0,0,0,10,1085,453,309,0.4304635761589404,0.31788079470198677,0.22958057395143489,0.0,0.0,0.0,0.02207505518763797
319,2010,320,209,155,101,0,0,0,11,1098,476,308,0.43907563025210083,0.32563025210084034,0.21218487394957983,0.0,0.0,0.0,0.023109243697478993
320,2010,321,230,204,89,0,0,0,14,1213,537,310,0.42830540037243947,0.37988826815642457,0.16573556797020483,0.0,0.0,0.0,0.0260707635009311
321,2010,322,55,86,72,0,0,0,6,619,219,312,0.2511415525114155,0.3926940639269406,0.3287671232876712,0.0,0.0,0.0,0.0273972602739726
322,2010,323,342,237,132,0,0,0,23,1823,734,313,0.4659400544959128,0.3228882833787466,0.17983651226158037,0.0,0.0,0.0,0.031335149863760216
323,2010,324,366,237,216,0,0,0,18,2093,837,314,0.43727598566308246,0.2831541218637993,0.25806451612903225,0.0,0.0,0.0,0.021505376344086023
324,2010,325,293,183,180,0,0,0,11,1589,667,315,0.43928035982008995,0.27436281859070466,0.2698650674662669,0.0,0.0,0.0,0.01649175412293853
325,2010,326,256,175,166,0,0,0,12,1368,609,315,0.42036124794745483,0.28735632183908044,0.27257799671592775,0.0,0.0,0.0,0.019704433497536946
326,2010,327,284,274,257,0,0,0,21,1589,836,315,0.3397129186602871,0.3277511961722488,0.30741626794258375,0.0,0.0,0.0,0.025119617224880382
327,2010,328,308,220,198,0,0,0,17,1606,743,318,0.414535666218035,0.2960969044414536,0.26648721399730824,0.0,0.0,0.0,0.02288021534320323
328,2010,329,277,189,132,0,0,0,15,1420,613,319,0.45187601957585644,0.3083197389885807,0.21533442088091354,0.0,0.0,0.0,0.024469820554649267
329,2010,330,253,287,106,0,0,0,29,1394,675,320,0.3748148148148148,0.42518518518518517,0.15703703703703703,0.0,0.0,0.0,0.04296296296296296
330,2010,331,223,148,84,0,0,0,17,1246,472,320,0.4724576271186441,0.3135593220338983,0.17796610169491525,0.0,0.0,0.0,0.036016949152542374
331,2010,332,204,168,91,0,0,0,14,1376,477,321,0.4276729559748428,0.3522012578616352,0.19077568134171907,0.0,0.0,0.0,0.029350104821802937
332,2010,333,216,164,114,0,0,0,12,1223,506,322,0.4268774703557312,0.3241106719367589,0.22529644268774704,0.0,0.0,0.0,0.023715415019762844
333,2010,334,217,211,132,0,0,0,13,1318,573,323,0.3787085514834206,0.3682373472949389,0.23036649214659685,0.0,0.0,0.0,0.02268760907504363
334,2010,335,254,164,197,0,0,0,22,1573,637,324,0.3987441130298273,0.25745682888540034,0.3092621664050236,0.0,0.0,0.0,0.03453689167974882
335,2010,336,376,246,204,0,0,0,9,1926,835,324,0.4502994011976048,0.2946107784431138,0.24431137724550897,0.0,0.0,0.0,0.010778443113772455
336,2010,337,210,191,146,0,0,0,10,1291,557,324,0.3770197486535009,0.34290843806104127,0.2621184919210054,0.0,0.0,0.0,0.017953321364452424
337,2010,338,222,182,145,0,0,0,16,1674,565,327,0.3929203539823009,0.32212389380530976,0.25663716814159293,0.0,0.0,0.0,0.02831858407079646
338,2010,339,301,334,160,0,0,0,31,1687,826,328,0.3644067796610169,0.4043583535108959,0.1937046004842615,0.0,0.0,0.0,0.03753026634382567
339,2010,340,303,190,218,0,0,0,16,1642,727,329,0.4167812929848693,0.2613480055020633,0.2998624484181568,0.0,0.0,0.0,0.02200825309491059
340,2010,341,235,194,112,0,0,0,10,1304,551,327,0.426497277676951,0.35208711433756806,0.20326678765880218,0.0,0.0,0.0,0.018148820326678767
341,2010,342,158,113,69,0,0,0,5,1144,345,327,0.4579710144927536,0.32753623188405795,0.2,0.0,0.0,0.0,0.014492753623188406
342,2010,343,245,202,191,0,0,0,15,1520,653,327,0.37519142419601836,0.3093415007656968,0.29249617151607965,0.0,0.0,0.0,0.022970903522205207
343,2010,344,160,146,124,0,0,0,20,1132,450,327,0.35555555555555557,0.3244444444444444,0.27555555555555555,0.0,0.0,0.0,0.044444444444444446
344,2010,345,206,155,125,0,0,0,11,1336,497,327,0.41448692152917505,0.3118712273641851,0.2515090543259557,0.0,0.0,0.0,0.022132796780684104
345,2010,346,368,252,157,0,0,0,13,1910,790,335,0.46582278481012657,0.3189873417721519,0.19873417721518988,0.0,0.0,0.0,0.016455696202531647
346,2010,347,289,176,185,0,0,0,17,2187,667,336,0.4332833583208396,0.2638680659670165,0.2773613193403298,0.0,0.0,0.0,0.025487256371814093
347,2010,348,298,165,123,0,0,0,14,1833,600,337,0.49666666666666665,0.275,0.205,0.0,0.0,0.0,0.023333333333333334
348,2010,349,359,227,178,0,0,0,16,2092,780,338,0.46025641025641023,0.29102564102564105,0.2282051282051282,0.0,0.0,0.0,0.020512820512820513
349,2010,350,316,280,174,0,0,0,17,1923,787,339,0.40152477763659467,0.35578144853875476,0.22109275730622618,0.0,0.0,0.0,0.021601016518424398
350,2010,351,381,272,231,0,0,0,19,2240,903,340,0.4219269102990033,0.301218161683278,0.2558139534883721,0.0,0.0,0.0,0.021040974529346623
351,2010,352,202,171,116,0,0,0,19,1099,508,341,0.39763779527559057,0.33661417322834647,0.2283464566929134,0.0,0.0,0.0,0.03740157480314961
352,2010,353,184,153,147,0,0,0,8,1187,492,341,0.37398373983739835,0.31097560975609756,0.29878048780487804,0.0,0.0,0.0,0.016260162601626018
353,2010,354,119,105,120,0,0,0,11,1076,355,343,0.3352112676056338,0.29577464788732394,0.3380281690140845,0.0,0.0,0.0,0.030985915492957747
354,2010,355,143,116,124,0,0,0,15,1287,398,344,0.3592964824120603,0.2914572864321608,0.31155778894472363,0.0,0.0,0.0,0.03768844221105527
355,2010,356,184,145,137,0,0,0,19,1446,485,345,0.37938144329896906,0.29896907216494845,0.2824742268041237,0.0,0.0,0.0,0.03917525773195876
356,2010,357,294,255,217,0,0,0,16,1848,782,346,0.37595907928388744,0.32608695652173914,0.2774936061381074,0.0,0.0,0.0,0.020460358056265986
357,2010,358,214,184,166,0,0,0,9,1434,573,345,0.37347294938917974,0.32111692844677137,0.28970331588132636,0.0,0.0,0.0,0.015706806282722512
358,2010,359,179,170,180,0,0,0,17,1505,546,348,0.32783882783882784,0.31135531135531136,0.32967032967032966,0.0,0.0,0.0,0.031135531135531136
359,2010,360,177,92,108,0,0,0,8,1211,385,349,0.4597402597402597,0.23896103896103896,0.2805194805194805,0.0,0.0,0.0,0.02077922077922078
360,2010,361,103,81,121,0,0,0,5,1096,310,349,0.33225806451612905,0.26129032258064516,0.3903225806451613,0.0,0.0,0.0,0.016129032258064516
361,2010,362,229,163,208,0,0,0,21,1812,621,349,0.3687600644122383,0.26247987117552335,0.33494363929146537,0.0,0.0,0.0,0.033816425120772944
362,2010,363,224,151,127,0,0,0,9,1137,511,352,0.4383561643835616,0.29549902152641877,0.24853228962818003,0.0,0.0,0.0,0.01761252446183953
363,2010,364,188,139,133,0,0,0,11,1130,471,352,0.3991507430997877,0.2951167728237792,0.2823779193205945,0.0,0.0,0.0,0.02335456475583864
364,2010,365,225,132,189,0,0,0,9,1412,555,354,0.40540540540540543,0.23783783783783785,0.34054054054054056,0.0,0.0,0.0,0.016216216216216217
365,2010,366,245,174,172,0,0,0,12,1658,603,355,0.40630182421227196,0.2885572139303483,0.28524046434494194,0.0,0.0,0.0,0.01990049751243781
366,2010,367,147,121,120,0,0,0,12,984,400,356,0.3675,0.3025,0.3,0.0,0.0,0.0,0.03
